"Tabela 9888 - População residente, Área territorial e Densidade demográfica em favelas e comunidades urbanas, segundo as Favelas e Comunidades Urbanas"
"Variável - População residente em favelas e comunidades urbanas (Pessoas)"
"Brasil, Favela e Comunidade Urbana 2022 e Município";"Ano"
"Cidade Jardim II - São José dos Pinhais (PR)";"11884,72"
"Costeirinha - São José dos Pinhais (PR)";"16828,83"
"Del Rey - São José dos Pinhais (PR)";"2315,95"
"Fundos da Igreja Santa Tereza - São José dos Pinhais (PR)";"7776,67"
"Independência - São José dos Pinhais (PR)";"10289,26"
"Ipê Quadra FB - São José dos Pinhais (PR)";"9098,90"
"Jardim Atômico - São José dos Pinhais (PR)";"8806,18"
"Jardim Cristan - São José dos Pinhais (PR)";"4456,06"
"Jardim Ipê - São José dos Pinhais (PR)";"835,28"
"Jardim Itajubá - São José dos Pinhais (PR)";"9538,05"
"Jardim Itaqui - São José dos Pinhais (PR)";"10408,81"
"Jardim Marambaya Q1 Q2 - São José dos Pinhais (PR)";"11174,87"
"Jardim Modelo - São José dos Pinhais (PR)";"12167,22"
"Jardim Regência - São José dos Pinhais (PR)";"8427,16"
"Jardim Suíça - São José dos Pinhais (PR)";"6212,48"
"Jardim Teuspaços - São José dos Pinhais (PR)";"12022,67"
"Jardim União/Bandeirantes - São José dos Pinhais (PR)";"10413,82"
"Jardim Veneza - São José dos Pinhais (PR)";"8473,37"
"Loteamento Planta Perbiche - São José dos Pinhais (PR)";"7994,80"
"Loteamento Santa Tereza II - São José dos Pinhais (PR)";"11891,83"
"Loteamento Trevizan - São José dos Pinhais (PR)";"11241,02"
"Moradias Holtmann - São José dos Pinhais (PR)";"9639,38"
"Moradias Riacho Doce - São José dos Pinhais (PR)";"13756,89"
"Nemari II Sul BR 277 - São José dos Pinhais (PR)";"8981,40"
"Ouro Verde - São José dos Pinhais (PR)";"10208,56"
"Rio Pequeno - São José dos Pinhais (PR)";"13329,08"
"Rua Francisco Alves de Lima - São José dos Pinhais (PR)";"7165,49"
"Rua Manoel Martins - São José dos Pinhais (PR)";"7086,29"
"Rua Pedro Pires de Oliveira Alves - São José dos Pinhais (PR)";"8614,20"
"Santa Tereza I - São José dos Pinhais (PR)";"11797,39"
"Vila Bueno - São José dos Pinhais (PR)";"5801,39"
"Vila Jurema - São José dos Pinhais (PR)";"12252,20"
"Vila Manoel Prates - São José dos Pinhais (PR)";"3658,08"
"Vila Rocco III - São José dos Pinhais (PR)";"5748,99"
"Vila São Domingos - São José dos Pinhais (PR)";"11743,08"
"São Judas Tadeu - São José dos Pinhais (PR)";"7950,62"
"Campão da Vila Rosa - Telêmaco Borba (PR)";"13873,51"
"Cidade Nova - Bairro Socomin - Telêmaco Borba (PR)";"9934,42"
"Jardim União - Telêmaco Borba (PR)";"5522,98"
"Jardim União Chácara do Ari - Telêmaco Borba (PR)";"4455,02"
"Marinha - Telêmaco Borba (PR)";"2867,99"
"Marinha 3 - Telêmaco Borba (PR)";"6091,83"
"Monte Belo/Bonde (Bela Vista) - Telêmaco Borba (PR)";"2865,33"
"Vila São Luiz - Telêmaco Borba (PR)";"9093,62"
"Bona Vila - Telêmaco Borba (PR)";"6006,89"
"Vila Jaime - Turvo (PR)";"2675,05"
"7 Alqueires - Umuarama (PR)";"3134,32"
"Bela Vista - União da Vitória (PR)";"2988,41"
"Limeira I - União da Vitória (PR)";"6452,01"
"São João - Vitorino (PR)";"9136,00"
"Horto Flor de Liz - Araquari (SC)";"7274,68"
"Morro da Pedreira - Balneário Camboriú (SC)";"633,42"
"Jardim Fortaleza - Balneário Camboriú (SC)";"9102,29"
"Morro do Boa Vista - Biguaçu (SC)";"7125,41"
"Boa Vista - Biguaçu (SC)";"7618,49"
"Bom Viver - Rua Eli Terezinha Luz Souza - Biguaçu (SC)";"19615,65"
"Jardim Janaína - Biguaçu (SC)";"3336,41"
"Saveiro - Biguaçu (SC)";"14560,38"
"Vila Jensen - Blumenau (SC)";"7143,37"
"Morro do Laguna - Blumenau (SC)";"2732,03"
"Vale do Selke - Blumenau (SC)";"2875,50"
"Cidade Jardim I - II - Blumenau (SC)";"6347,14"
"Rua Benjamin Franklin - Blumenau (SC)";"4018,03"
"Loteamento Paula Kraupp - Blumenau (SC)";"4251,76"
"Loteamento Sol Nascente - Blumenau (SC)";"6094,79"
"Coripós - Blumenau (SC)";"2902,76"
"Vila Bromberg - Blumenau (SC)";"8875,24"
"Rua Gustavo Zeck - Blumenau (SC)";"2588,77"
"Vila União - Blumenau (SC)";"8888,79"
"Morro da Figueira - Blumenau (SC)";"3168,05"
"Rua Pedro Krauss Senior - Blumenau (SC)";"3799,05"
"Rua Araranguá - Blumenau (SC)";"2916,00"
"Morro Dona Edith - Blumenau (SC)";"6629,95"
"Rua Milênio - Blumenau (SC)";"5204,63"
"Rua Hermann Barthel - Blumenau (SC)";"2715,38"
"Loteamento Garuva - Blumenau (SC)";"4676,67"
"Rua Carlos Splitter - Blumenau (SC)";"925,55"
"Rua Oscar Buerger - Blumenau (SC)";"881,25"
"Morro do Arthur - Blumenau (SC)";"323,76"
"Rua Augusto Groh - Blumenau (SC)";"3449,98"
"Loteamento Morell - Blumenau (SC)";"6967,34"
"Rua José Bornhoffen - Blumenau (SC)";"4787,47"
"Morro do Valério - Blumenau (SC)";"6272,25"
"Rua Emil Wehmuth - Blumenau (SC)";"2647,63"
"Rua Franz Muller - Blumenau (SC)";"552,82"
"Morro do Hadlich - Blumenau (SC)";"940,64"
"Rua Hermann Baehr Jordão - Blumenau (SC)";"945,20"
"Rua Araranguá – Final - Blumenau (SC)";"2815,21"
"Romário da Conceição Badia - Blumenau (SC)";"8082,84"
"Rua Augusto Viviani - Blumenau (SC)";"1823,64"
"Toca da Onça e Proximidades - Blumenau (SC)";"7563,22"
"Loteamento do Cléber - Blumenau (SC)";"2857,68"
"Rua Erdwin Glau - Blumenau (SC)";"3358,64"
"Rua Grewsmuehl - Blumenau (SC)";"1760,45"
"Rua George Fridrich Mordhorst - Blumenau (SC)";"3025,93"
"Loteamento São Mateus - Braço do Norte (SC)";"11006,08"
"Morro do Arno - Camboriú (SC)";"801,06"
"Baixada dos Fortes - Chapecó (SC)";"6721,46"
"Lajeado São  José/Leopoldo Sander - Chapecó (SC)";"4087,54"
"Bom Pastor - Chapecó (SC)";"10977,72"
"Jardim Ipê - Chapecó (SC)";"17324,13"
"Pinheirinho - Chapecó (SC)";"2428,92"
"Vila Esperança - Chapecó (SC)";"7197,35"
"Vitorio Rosa - Chapecó (SC)";"1440,10"
"Loteamento Vista Alegre - Coronel Freitas (SC)";"8025,87"
"Aeroporto II - Dionísio Cerqueira (SC)";"2456,03"
"Bairro Agrícola I - Dionísio Cerqueira (SC)";"5457,03"
"Loteamento Joana - Dionísio Cerqueira (SC)";"6728,86"
"Nova Jerusalém - Florianópolis (SC)";"13362,68"
"McLaren - Florianópolis (SC)";"6801,86"
"Arranha Céu - Florianópolis (SC)";"18699,23"
"Vila do Arvoredo - Florianópolis (SC)";"9793,35"
"Morro da Mariquinha - Florianópolis (SC)";"11316,00"
"Alto da Caieira - Florianópolis (SC)";"11212,58"
"Monsenhor Topp / José Boiteux - Florianópolis (SC)";"12789,59"
"Morro do 25 - Florianópolis (SC)";"20591,24"
"Morro do Horácio - Florianópolis (SC)";"14124,01"
"Morro da Penitenciária - Florianópolis (SC)";"15516,25"
"Vila Aparecida - Florianópolis (SC)";"14748,58"
"Monte Cristo - Florianópolis (SC)";"29948,33"
"Tapera - Florianópolis (SC)";"14061,98"
"Morro da Caixa - Florianópolis (SC)";"12095,60"
"Maloca - Florianópolis (SC)";"17086,63"
"Grota - Florianópolis (SC)";"29064,71"
"Sol Nascente - Florianópolis (SC)";"6392,45"
"Chico Mendes - Florianópolis (SC)";"31311,74"
"Morro do Quilombo - Florianópolis (SC)";"3349,53"
"Nova Descoberta - Florianópolis (SC)";"5827,25"
"Serrinha - Florianópolis (SC)";"23843,95"
"Alto Pantanal - Florianópolis (SC)";"4312,77"
"Jagatá - Florianópolis (SC)";"11857,03"
"Morro do Mocotó - Florianópolis (SC)";"5681,57"
"Rio Tavares - Trevo da Seta - Florianópolis (SC)";"6231,17"
"Vila do Mosquito - Florianópolis (SC)";"5152,79"
"Papaquara - Florianópolis (SC)";"10302,86"
"Morro do Flamengo - Florianópolis (SC)";"16909,53"
"Vila Esperança - Florianópolis (SC)";"5896,95"
"Barreira do Janga - Florianópolis (SC)";"11034,31"
"Morro do Balão - Florianópolis (SC)";"5867,78"
"Costeira 1 - Florianópolis (SC)";"4894,44"
"Nova Esperança - Florianópolis (SC)";"16892,84"
"Sapé - Florianópolis (SC)";"24260,53"
"Costeira 2 - Florianópolis (SC)";"5730,94"
"Costeira 3 - Florianópolis (SC)";"3380,90"
"Boa Vista - Florianópolis (SC)";"7964,57"
"Vila Santa Rosa - Florianópolis (SC)";"29773,62"
"Ocupação Marielle Franco - Florianópolis (SC)";"3394,15"
"Caieira do Saco dos Limões - Florianópolis (SC)";"4580,05"
"Vila Santa Vitória - Florianópolis (SC)";"22496,26"
"Tico-Tico - Florianópolis (SC)";"8055,09"
"Comunidade Angra dos Reis - Florianópolis (SC)";"4405,69"
"Morro da Queimada - Florianópolis (SC)";"9897,64"
"Monte Serrat - Florianópolis (SC)";"8909,39"
"Bateias I - Rua Carlos Zuchi Neto - Gaspar (SC)";"4383,70"
"Bateias II - Rua Vitório Fantoni - Gaspar (SC)";"3210,34"
"Rua Augusto Groh - Gaspar (SC)";"1205,51"
"Nossa Senhora Aparecida - Herval d'Oeste (SC)";"2942,89"
"Vila Nova - Ilhota (SC)";"8636,34"
"Vila da Paz - Itajaí (SC)";"5372,30"
"Imaruí - Itajaí (SC)";"7771,25"
"Cidade Nova - Itajaí (SC)";"11009,92"
"Cidade Nova 2 - Itajaí (SC)";"5085,05"
"Loteamento Dona Mariquinha - Itajaí (SC)";"19203,27"
"Nossa Senhora das Graças - Itajaí (SC)";"13267,38"
"José Loureiro - Joinville (SC)";"4334,35"
"Jardim Edilene - Joinville (SC)";"6936,56"
"Comunidade Nova Esperança - Joinville (SC)";"6377,23"
"Rua Itajubá - Joinville (SC)";"2910,31"
"Comunidade Machado - Joinville (SC)";"11306,04"
"Urbanização Rosa Horstmann - Joinville (SC)";"7590,71"
"Ocupação Novo Rio Velho - Joinville (SC)";"2848,46"
"Dom Daniel - Lages (SC)";"4969,04"
"Ferrovia - Lages (SC)";"3350,32"
"Pisani - Lages (SC)";"5728,25"
"Várzea - Lages (SC)";"4619,09"
"Passo Fundo - Lages (SC)";"8993,39"
"Ipiranga - Lages (SC)";"8835,50"
"Morro do Querosene - Lages (SC)";"6489,72"
"Morro Grande - Lages (SC)";"6206,22"
"Morro da Glória - Laguna (SC)";"1493,66"
"Casqueiro - Laguna (SC)";"9469,41"
"Vila Vitória - Laguna (SC)";"8572,68"
"São Judas Tadeu - Laguna (SC)";"4887,63"
"Ponta das Pedras - Laguna (SC)";"6133,82"
"Jardim Riosulense IV - Navegantes (SC)";"12233,95"
"Jardim Eldorado - Navegantes (SC)";"14259,86"
"Loteamento Beira Rio - Navegantes (SC)";"9432,16"
"Jardim Riosulense III - Navegantes (SC)";"6783,67"
"Frei Damião - Palhoça (SC)";"11373,37"
"Passagem do Maciambu - Palhoça (SC)";"1099,03"
"Ponte do Imaruim - Praia - Palhoça (SC)";"9141,87"
"Loteamento Ilhota - Balneário Piçarras (SC)";"7530,76"
"Pedregal - São José (SC)";"10022,11"
"Rua dos Operários - São José (SC)";"6069,71"
"Jardim Solemar - São José (SC)";"3300,93"
"Benjamin - São José (SC)";"8601,76"
"Morro do Avaí - São José (SC)";"13518,87"
"Boa Vista - São José (SC)";"3763,02"
"Colônia Santana - Servidão Emílio de Nascimento - São José (SC)";"4048,58"
"Contestado - São José (SC)";"11693,81"
"Vila Formosa - São José (SC)";"4639,23"
"Av. das Torres – Rua Índio Condá - São José (SC)";"3193,58"
"Morro da Fumaça - São Miguel do Oeste (SC)";"12939,56"
"Beco do Quilinho - Tubarão (SC)";"9784,09"
"Beco da Valdete - Tubarão (SC)";"7044,21"
"Morro do Bem Bom - Tubarão (SC)";"4367,56"
"Beco do Lito - Tubarão (SC)";"12365,03"
"Área Verde - Tubarão (SC)";"9522,46"
"Taió - Tubarão (SC)";"4193,48"
"Capão - Tubarão (SC)";"7900,73"
"Morro da Prefeitura - Turvo (SC)";"5495,38"
"Olhos D'água - Valão - Alegrete (RS)";"1210,05"
"Rui Ramos - Ibirapuitã - Alegrete (RS)";"4287,74"
"Dois Bairros - Alegrete (RS)";"2562,90"
"Beira Mar - Alvorada (RS)";"3531,21"
"Rua Eduardo da Silva Peixoto - Alvorada (RS)";"2773,93"
"Rua Jerônimo de Ornelas - Alvorada (RS)";"7816,73"
"Rua São Manoel - Alvorada (RS)";"7778,86"
"Santa Clara - Alvorada (RS)";"8665,26"
"São Pedro - Alvorada (RS)";"4930,97"
"Umbu - Alvorada (RS)";"5910,39"
"Vila Maria Regina - Alvorada (RS)";"10652,16"
"Jardim Algarve - Alvorada (RS)";"7116,30"
"Jardim Porto Alegre - Alvorada (RS)";"5994,42"
"Fundos Praia Azul - Arroio do Sal (RS)";"797,40"
"Vila Pic-Nic - Arroio do Sal (RS)";"5212,93"
"Passo das Pedras - Bagé (RS)";"5505,47"
"Stand - Bagé (RS)";"6564,63"
"Vila Miséria - Bagé (RS)";"3272,77"
"Balança Municipal - Bagé (RS)";"3302,10"
"Beco do Juruna - Bagé (RS)";"9349,42"
"Beco dos Coqueiros - Bagé (RS)";"5589,50"
"Pomarosa - Bento Gonçalves (RS)";"22592,98"
"Travessa Bernardini (Vila do Sapo) - Bento Gonçalves (RS)";"19035,83"
"Dos Eucaliptos - Bento Gonçalves (RS)";"13836,34"
"Nossa Senhora da Saúde - Bento Gonçalves (RS)";"9346,61"
"Municipal - Bento Gonçalves (RS)";"8839,10"
"Menegotto - Bento Gonçalves (RS)";"8204,79"
"Progresso - Bento Gonçalves (RS)";"14898,12"
"Menegotto II - Bento Gonçalves (RS)";"8599,37"
"Beco dos Trilhos - Cachoeira do Sul (RS)";"7723,80"
"Caí - Cachoeirinha (RS)";"3690,53"
"Vila Anair A - Cachoeirinha (RS)";"12205,90"
"Canarinho - Cachoeirinha (RS)";"10234,30"
"Jardins do Bosque - Cachoeirinha (RS)";"19447,23"
"Getúlio Vargas - Camaquã (RS)";"7021,64"
"Philomena Gerhard - Campo Bom (RS)";"5917,16"
"A Curva - Campo Bom (RS)";"15190,85"
"Beco da Rua das Flores - Campo Bom (RS)";"659,33"
"Bicho de Pé - Campo Bom (RS)";"1804,01"
"Cascatinha - Campo Bom (RS)";"4970,90"
"Área Verde Viver Melhor - Candiota (RS)";"2488,40"
"Escadaria - Canela (RS)";"9547,20"
"Adão Mirote - Canela (RS)";"3523,44"
"Edgar Haack / Corrêa - Canela (RS)";"2563,32"
"Estrada da Pedreira - Canguçu (RS)";"3733,11"
"Vila Mesko - Canguçu (RS)";"7743,61"
"São João - Canoas (RS)";"11074,37"
"Dique da Rua São Paulo - Canoas (RS)";"9444,92"
"São José I - Canoas (RS)";"16836,80"
"São José II - Canoas (RS)";"12718,43"
"São José III - Canoas (RS)";"10346,98"
"Loteamento Prata / Torres - Canoas (RS)";"9232,04"
"Rua Araçá / Ocupação Verdes Campos - Canoas (RS)";"7580,55"
"São José IV - Canoas (RS)";"15560,91"
"Vila dos Venezuelanos - Canoas (RS)";"7372,32"
"Barca - Canoas (RS)";"8911,20"
"Arco-íris - Capão da Canoa (RS)";"7424,70"
"Posto 5 - Capão da Canoa (RS)";"3245,86"
"Posto 6 - Capão da Canoa (RS)";"1187,07"
"Vale Verde - Capão da Canoa (RS)";"6734,38"
"Fundos da Praia do Barco - Capão da Canoa (RS)";"3408,14"
"Vila Maria - Capão do Leão (RS)";"5012,98"
"Vila Nova - Viaduto - Capão do Leão (RS)";"3477,02"
"Parque Fragata - Capão do Leão (RS)";"1622,60"
"Baixada da Princesa - Carazinho (RS)";"6212,99"
"Beco Berlim - Carazinho (RS)";"3852,70"
"Cuiabá - Carazinho (RS)";"4025,80"
"Ipiranga - Carazinho (RS)";"4282,38"
"Travessa Vitória - Carazinho (RS)";"7045,80"
"Margem do Tega - Caxias do Sul (RS)";"9865,44"
"Rota do Sol - Caxias do Sul (RS)";"6377,35"
"Portinari - Caxias do Sul (RS)";"7733,47"
"Diamantino - Caxias do Sul (RS)";"5496,09"
"Pantanal - Caxias do Sul (RS)";"14257,04"
"Via Férrea - Caxias do Sul (RS)";"12572,62"
"Euzébio Beltrão de Queiroz - Caxias do Sul (RS)";"19257,30"
"1º de Maio - Caxias do Sul (RS)";"19620,77"
"Vergueiros - Caxias do Sul (RS)";"3981,61"
"Rua Abel Zatera - Caxias do Sul (RS)";"26104,09"
"Av. Monsenhor João Meneguzzi - Caxias do Sul (RS)";"9239,21"
"Canyon - Caxias do Sul (RS)";"8772,36"
"Dal Bó - Caxias do Sul (RS)";"26077,85"
"Vila Feliz - Caxias do Sul (RS)";"15614,99"
"Vale do Planalto - Caxias do Sul (RS)";"9454,47"
"Cooesp - Caxias do Sul (RS)";"10750,45"
"Salgado Filho - Burguinho - Caxias do Sul (RS)";"16586,92"
"Rua Antônio Guttermann - Kaiser II - Caxias do Sul (RS)";"8176,39"
"Monte Carmelo - Caxias do Sul (RS)";"10047,53"
"Via Férrea II - Amélia II - Caxias do Sul (RS)";"16127,11"
"Área dos Padres - Caxias do Sul (RS)";"20225,35"
"Paraíso Cristal - Caxias do Sul (RS)";"1262,68"
"Planaltinho - Família Francisquetti - Caxias do Sul (RS)";"5860,21"
"Quadra 1528 - Caxias do Sul (RS)";"5813,06"
"Quadra 2985 - Glória/Consolação - Caxias do Sul (RS)";"5534,39"
"Área Pública 300 e 310 - Caxias do Sul (RS)";"5585,21"
"Altos de Galópolis - Caxias do Sul (RS)";"355,77"
"Área Pública 163 - Caxias do Sul (RS)";"10218,91"
"Vila Formosa - Cristal (RS)";"1553,79"
"Campo da Medianeira - Eldorado do Sul (RS)";"9323,56"
"Beco do Beto - Eldorado do Sul (RS)";"14725,57"
"Costaneira - Eldorado do Sul (RS)";"6700,28"
"Sol Nascente - Eldorado do Sul (RS)";"12331,65"
"Vila da Paz - Eldorado do Sul (RS)";"4228,69"
"Itaí - Eldorado do Sul (RS)";"5638,16"
"Botafogo - Eldorado do Sul (RS)";"14481,31"
"Alças Picada B - Eldorado do Sul (RS)";"2966,77"
"Florestinha - Erechim (RS)";"14096,71"
"Presidente Vargas - Erechim (RS)";"7237,11"
"Vila União - Erechim (RS)";"9399,00"
"Cantão - Estância Velha (RS)";"5617,83"
"Vila Perimetral - Estância Velha (RS)";"6516,75"
"Vila Barreira - Esteio (RS)";"10872,95"
"Vila Navegantes - Esteio (RS)";"6554,81"
"Vila Pedreira - Esteio (RS)";"12497,92"
"Área Verde Industrial - Farroupilha (RS)";"6690,71"
"Campo/Trilhos - Farroupilha (RS)";"5109,96"
"Desvio do Pedágio - Farroupilha (RS)";"1660,43"
"Bairro América / Buraco Quente - Farroupilha (RS)";"7395,84"
"Itacolomi - Gravataí (RS)";"3796,03"
"Tom Jobim - Gravataí (RS)";"6167,17"
"Parque do Eucaliptos - Gravataí (RS)";"8757,64"
"Rincão da Madalena - Gravataí (RS)";"5634,05"
"Cruzeiro - Gravataí (RS)";"11565,91"
"Morada Gaúcha I - Gravataí (RS)";"5336,18"
"Sagrada Família - Gravataí (RS)";"9649,25"
"Santa Cruz I - Gravataí (RS)";"16753,02"
"Chega Mais - Guaíba (RS)";"11993,56"
"Vila Breno Guimarães - Guaíba (RS)";"11328,20"
"Ipê - Guaíba (RS)";"2176,46"
"Nova Guaíba - Guaíba (RS)";"7656,35"
"Primavera - Guaíba (RS)";"9607,55"
"São Luís - Guaíba (RS)";"7011,55"
"Vila Bença - Guaíba (RS)";"7285,74"
"Vila dos Brigadianos - Guaíba (RS)";"6225,50"
"Vila Esperança - Guaíba (RS)";"8082,83"
"Área Verde Loteamento Industrial São Francisco - Guaíba (RS)";"5233,18"
"Bom Fim - Guaíba (RS)";"5858,55"
"Bernardo Lopes - Guaíba (RS)";"10960,80"
"Cooperativa Vera Cruz - Guaíba (RS)";"4703,11"
"Loteamento do Bagunça - Guaíba (RS)";"5818,51"
"Mato Alto - Guaíba (RS)";"4826,89"
"Vila Aglae Kehl - Guaíba (RS)";"10705,93"
"Núcleo Bayer - Guaíba (RS)";"12197,92"
"Loteamento Rui Barbosa - Igrejinha (RS)";"5121,36"
"Albatroz - Imbé (RS)";"3340,44"
"Trilhos - Centenário - Montenegro (RS)";"11153,84"
"Morro Bela Vista - Montenegro (RS)";"7175,19"
"Trilhos – Rua Ricardo Carlos Lerch - Montenegro (RS)";"6006,47"
"Rua da Pedreira - Nova Hartz (RS)";"7273,22"
"Canto Kirsch - Nova Hartz (RS)";"3546,32"
"Morro da Formiga - Novo Hamburgo (RS)";"20789,66"
"Vila das Flores - Novo Hamburgo (RS)";"10173,52"
"Vila Iguaçu - Novo Hamburgo (RS)";"18265,56"
"Vila Grings - Novo Hamburgo (RS)";"13397,64"
"Vila Ipiranga - Novo Hamburgo (RS)";"17776,57"
"Vila Kraemer - Novo Hamburgo (RS)";"15184,93"
"Kephas Norte - Novo Hamburgo (RS)";"20094,13"
"Boa Esperança I - Novo Hamburgo (RS)";"4563,34"
"Boa Esperança II - Novo Hamburgo (RS)";"5843,79"
"Capanema - Novo Hamburgo (RS)";"9362,34"
"Vila Getúlio Vargas - Novo Hamburgo (RS)";"16221,68"
"Vila Ana Neri - Novo Hamburgo (RS)";"10274,68"
"Vila Palmeira - Novo Hamburgo (RS)";"9419,09"
"Vila Campos - Novo Hamburgo (RS)";"16275,62"
"Vila Kipling - Novo Hamburgo (RS)";"12152,78"
"Loteamento Nações Unidas - Novo Hamburgo (RS)";"13574,23"
"Vila Odete - Novo Hamburgo (RS)";"4284,61"
"Moreira Travessão - Novo Hamburgo (RS)";"16536,38"
"Nova Esperança - Novo Hamburgo (RS)";"6891,52"
"Ocupação Rua Granada - Novo Hamburgo (RS)";"4752,52"
"Terceira Idade - Novo Hamburgo (RS)";"10888,97"
"22 de Outubro - Novo Hamburgo (RS)";"9889,52"
"Alpargatas - Novo Hamburgo (RS)";"26249,76"
"Arroio Pampa - Novo Hamburgo (RS)";"10151,38"
"Fundos Presidente Lucena - Novo Hamburgo (RS)";"4025,85"
"Arthur Momberger - Novo Hamburgo (RS)";"6688,84"
"Roosvelt - Novo Hamburgo (RS)";"15360,60"
"Montezuma - Novo Hamburgo (RS)";"4684,31"
"Praça Chico Mendes - Novo Hamburgo (RS)";"1072,65"
"Antônio Feliz da Costa - Novo Hamburgo (RS)";"1150,51"
"Pastor Gustav Nordlund - Novo Hamburgo (RS)";"5681,73"
"Conquista - Novo Hamburgo (RS)";"6623,59"
"Mentz / Sanga Funda - Novo Hamburgo (RS)";"31751,82"
"Libres - Novo Hamburgo (RS)";"21439,81"
"Reinaldo Kayser - Novo Hamburgo (RS)";"7309,03"
"Cohab - Novo Hamburgo (RS)";"16689,85"
"Flamengo - Novo Hamburgo (RS)";"18401,51"
"Final da Rua Leopoldo Wasun - Novo Hamburgo (RS)";"2687,81"
"Triângulo - Novo Hamburgo (RS)";"7859,89"
"Dique / Presidente Neves - Novo Hamburgo (RS)";"8742,47"
"Loteamento Hass - Novo Hamburgo (RS)";"12182,91"
"Columbia - Novo Hamburgo (RS)";"18212,86"
"Mayer - Novo Hamburgo (RS)";"10526,01"
"Primeiro de Março - Novo Hamburgo (RS)";"8922,39"
"Coopunesp - Novo Hamburgo (RS)";"5832,22"
"Praça Invadida Loteamento Kephas II - Novo Hamburgo (RS)";"12083,31"
"Visital - Novo Hamburgo (RS)";"14871,06"
"Jaguaribe - Novo Hamburgo (RS)";"5268,23"
"Pedreira - Novo Hamburgo (RS)";"5684,74"
"Praça Ocupada Loteamento Vila Prado - Novo Hamburgo (RS)";"14649,89"
"Rincão dos Caetanos - Novo Hamburgo (RS)";"3886,12"
"São Lourenço - Novo Hamburgo (RS)";"2930,56"
"Vitória e Conquista - Novo Hamburgo (RS)";"10969,96"
"Santo Antônio I - Novo Hamburgo (RS)";"15263,61"
"Mariápolis - Osório (RS)";"3691,13"
"Área Verde - Palmares do Sul (RS)";"1445,34"
"Quadra 19 - Palmares do Sul (RS)";"3774,74"
"Ocupação DAER na Avenida Taquara - Parobé (RS)";"5700,98"
"Ocupação Vila Sapo - Parobé (RS)";"3934,69"
"Ocupação XV de Junho - Parobé (RS)";"2243,56"
"Invasão da Colina - Parobé (RS)";"5011,63"
"Invasão Eliseu Bauer - Parobé (RS)";"8501,47"
"Beira dos Trilhos - Passo Fundo (RS)";"10228,12"
"Entre-Rios - Passo Fundo (RS)";"9309,07"
"Cruzeiro - Passo Fundo (RS)";"5747,49"
"Valinhos I - Passo Fundo (RS)";"4323,04"
"Vista Alegre - Passo Fundo (RS)";"5283,74"
"Zachia I e II - Passo Fundo (RS)";"3462,92"
"Beira Trilho - Vera Cruz - Passo Fundo (RS)";"3754,37"
"Bela Vista - Passo Fundo (RS)";"5535,60"
"Corralo - Rua Caramuru - Passo Fundo (RS)";"9714,65"
"Ocupação Santa Bárbara Norte - Pelotas (RS)";"7315,07"
"Ocupação Santa Bárbara Sul - Pelotas (RS)";"9039,34"
"Ocupação Estrada do Engenho - Pelotas (RS)";"7679,07"
"Ilha da Páscoa - Rota do Sol - Pelotas (RS)";"8271,75"
"Leito da Via Férrea - Vila Peres 22 de Maio - Pelotas (RS)";"5563,34"
"Loteamento Salgado Filho II - Pelotas (RS)";"10803,97"
"Obelisco - Domingos de Almeida - Pelotas (RS)";"5436,56"
"Ocupação Dom Antônio Zattera - Pelotas (RS)";"6655,77"
"Ocupação Família Ruas - Pelotas (RS)";"3007,93"
"Ocupação Lauro Ribeiro I - Pelotas (RS)";"5346,20"
"Ocupação Leontino - Pelotas (RS)";"6685,72"
"Pestano - Pelotas (RS)";"7794,87"
"Pontal da Barra - Pelotas (RS)";"1354,53"
"Praça Aratiba - Pelotas (RS)";"7014,68"
"Simões Lopes Beira Canal - Pelotas (RS)";"7109,95"
"Vasco Pires - Pelotas (RS)";"3325,61"
"Vila Dulce - Belo Horizonte - Pelotas (RS)";"13738,90"
"Anchieta - Barão de Mauá - Pelotas (RS)";"5348,72"
"Bom Jesus - Pelotas (RS)";"6227,31"
"Campo do Osório - Pelotas (RS)";"6278,49"
"Clara Nunes - Pelotas (RS)";"12602,67"
"Cristóvão José dos Santos - Pelotas (RS)";"18021,51"
"Darci Cazarré - Pelotas (RS)";"7314,18"
"Darci Ribeiro - Pelotas (RS)";"8113,59"
"Doquinhas - Pelotas (RS)";"8693,48"
"Dunas - Pelotas (RS)";"11364,65"
"Fraget Farroupilha - Pelotas (RS)";"7381,08"
"Jardim do Prado - Pelotas (RS)";"3320,30"
"Loteamento Novo Milênio - Pelotas (RS)";"11149,51"
"Governaço - Pelotas (RS)";"3999,61"
"Loteamento Vila Nova - Pelotas (RS)";"3772,01"
"Balsa - Pelotas (RS)";"11481,58"
"Santa Terezinha 1 e 2 - Pelotas (RS)";"9063,86"
"Corredor do Contorno - Pelotas (RS)";"1355,75"
"Val Verde - Pelotas (RS)";"7099,21"
"Sanga Funda - Pelotas (RS)";"1168,74"
"Lixão - Portão (RS)";"4297,85"
"João Luiz de Moraes / Trilhos - Portão (RS)";"3609,07"
"Invasão Pinheiros - Portão (RS)";"4638,92"
"Vila Dona Teodora - Porto Alegre (RS)";"19673,74"
"Vila Mariano de Matos II - Porto Alegre (RS)";"29559,56"
"Vila Cruzeiro do Sul - Porto Alegre (RS)";"21701,77"
"Vila Dique I - Porto Alegre (RS)";"2406,81"
